,user_id,movie_id,rating
6057,61,58,5
7252,73,53,4
8948,90,49,1
8549,86,50,1
9689,97,90,2
9874,99,75,5
5125,52,26,5
6373,64,74,2
807,9,8,2
2058,21,59,2
2886,29,87,4
5393,54,94,2
3028,31,29,5
7607,77,8,5
1168,12,69,3
1513,16,14,5
8298,83,99,1
1564,16,65,4
3133,32,34,1
8554,86,55,1
4582,46,83,4
6383,64,84,3
9990,100,91,4
5120,52,21,3
6611,67,12,2
5900,60,1,3
6971,70,72,5
7237,73,38,3
975,10,76,2
9390,94,91,3
5158,52,59,2
8722,88,23,1
1980,20,81,1
8606,87,7,2
6925,70,26,5
1252,13,53,4
45,1,46,2
1747,18,48,5
2426,25,27,5
4726,48,27,5
5889,59,90,3
8947,90,48,1
7997,80,98,1
7226,73,27,3
2156,22,57,5
5118,52,19,4
564,6,65,5
4798,48,99,3
2632,27,33,4
8036,81,37,5
1214,13,15,3
7286,73,87,1
848,9,49,1
6318,64,19,5
9956,100,57,2
7183,72,84,5
7759,78,60,2
8119,82,20,4
7242,73,43,1
7507,76,8,4
2828,29,29,5
8598,86,99,2
5238,53,39,4
5940,60,41,5
2321,24,22,5
9605,97,6,2
4179,42,80,3
3080,31,81,2
8746,88,47,5
4022,41,23,4
3537,36,38,5
9776,98,77,3
6350,64,51,2
3193,32,94,1
2336,24,37,2
1088,11,89,1
8037,81,38,4
3719,38,20,2
3222,33,23,2
7715,78,16,4
5036,51,37,1
7376,74,77,2
5286,53,87,1
2614,27,15,2
2130,22,31,4
9020,91,21,5
1117,12,18,3
657,7,58,4
284,3,85,4
474,5,75,4
3947,40,48,3
9366,94,67,1
996,10,97,4
8258,83,59,1
3790,38,91,1
436,5,37,5
7215,73,16,5
8552,86,53,3
2155,22,56,2
9740,98,41,3
2480,25,81,2
408,5,9,1
8164,82,65,3
8503,86,4,2
1464,15,65,3
8993,90,94,3
3995,40,96,3
9993,100,94,4
6347,64,48,5
3196,32,97,2
7157,72,58,3
9622,97,23,5
195,2,96,5
5536,56,37,1
6039,61,40,1
1990,20,91,4
4377,44,78,4
7456,75,57,3
100,2,1,4
1012,11,13,5
5497,55,98,4
6872,69,73,2
8679,87,80,4
8766,88,67,2
3512,36,13,2
7042,71,43,5
8334,84,35,3
5217,53,18,5
2555,26,56,3
4382,44,83,5
1372,14,73,4
255,3,56,2
9433,95,34,2
2197,22,98,4
1122,12,23,4
8066,81,67,2
9324,94,25,2
314,4,15,3
5931,60,32,2
3889,39,90,5
3934,40,35,5
4077,41,78,5
7371,74,72,4
1042,11,43,3
993,10,94,4
5578,56,79,2
4492,45,93,5
3440,35,41,3
4453,45,54,3
5947,60,48,1
3769,38,70,3
9384,94,85,4
4859,49,60,3
8836,89,37,3
3415,35,16,1
6202,63,3,4
9138,92,39,5
6353,64,54,4
1313,14,14,3
6263,63,64,2
9091,91,92,4
7882,79,83,2
6656,67,57,4
1784,18,85,3
3930,40,31,4
3754,38,55,2
9018,91,19,2
4084,41,85,5
457,5,58,5
6384,64,85,1
2471,25,72,3
6730,68,31,1
8184,82,85,2
9491,95,92,4
8811,89,12,4
8,1,9,4
1044,11,45,5
5409,55,10,1
9496,95,97,1
9423,95,24,4
3082,31,83,5
2976,30,77,5
850,9,51,3
4032,41,33,1
1064,11,65,1
1887,19,88,2
6293,63,94,2
9357,94,58,3
7778,78,79,3
9229,93,30,4
6309,64,10,5
851,9,52,2
930,10,31,2
3911,40,12,2
9639,97,40,5
2461,25,62,2
6625,67,26,3
4019,41,20,5
8657,87,58,4
2769,28,70,5
5376,54,77,1
1377,14,78,1
2352,24,53,2
1843,19,44,1
7646,77,47,5
6541,66,42,5
7293,73,94,2
5843,59,44,1
4581,46,82,5
2171,22,72,5
1259,13,60,2
5070,51,71,2
3304,34,5,5
1881,19,82,1
5899,59,100,4
6546,66,47,5
5825,59,26,4
2716,28,17,3
974,10,75,3
7359,74,60,5
5775,58,76,3
4910,50,11,2
7087,71,88,1
5567,56,68,4
4250,43,51,1
3219,33,20,1
1698,17,99,4
1726,18,27,2
6727,68,28,3
4839,49,40,1
4124,42,25,5
6697,67,98,2
4877,49,78,5
9969,100,70,3
6421,65,22,4
6410,65,11,5
867,9,68,1
823,9,24,4
2672,27,73,3
1106,12,7,2
6162,62,63,5
7014,71,15,2
8420,85,21,2
587,6,88,4
8060,81,61,3
9815,99,16,3
1242,13,43,4
1323,14,24,5
6886,69,87,1
327,4,28,5
6123,62,24,4
2427,25,28,4
1227,13,28,3
4292,43,93,4
9813,99,14,2
4616,47,17,5
9947,100,48,4
4140,42,41,3
1213,13,14,3
2953,30,54,2
6628,67,29,5
2709,28,10,2
1366,14,67,4
9637,97,38,1
1534,16,35,3
8151,82,52,2
5744,58,45,3
7562,76,63,4
3758,38,59,1
7396,74,97,3
5781,58,82,3
4338,44,39,2
7974,80,75,3
2238,23,39,4
7196,72,97,2
4599,46,100,5
7364,74,65,1
2289,23,90,5
3070,31,71,5
9224,93,25,5
8663,87,64,1
6977,70,78,1
8675,87,76,5
6209,63,10,5
4044,41,45,1
5555,56,56,1
7786,78,87,1
9351,94,52,1
1406,15,7,5
626,7,27,2
9547,96,48,2
2203,23,4,4
2348,24,49,2
5108,52,9,2
5401,55,2,2
3631,37,32,2
1841,19,42,1
354,4,55,2
5332,54,33,1
2163,22,64,5
7108,72,9,3
791,8,92,4
3756,38,57,1
7431,75,32,4
5277,53,78,5
171,2,72,1
4881,49,82,1
7948,80,49,3
8480,85,81,4
6526,66,27,2
9917,100,18,4
5828,59,29,3
5208,53,9,2
4079,41,80,2
4372,44,73,5
7077,71,78,4
7473,75,74,5
2023,21,24,1
9996,100,97,4
9612,97,13,1
4038,41,39,5
2811,29,12,3
502,6,3,2
6855,69,56,5
5864,59,65,1
6566,66,67,3
6723,68,24,1
917,10,18,5
5248,53,49,4
6816,69,17,3
5984,60,85,1
3018,31,19,1
5328,54,29,4
4699,47,100,1
4543,46,44,2
443,5,44,2
2274,23,75,5
3969,40,70,1
2667,27,68,4
4027,41,28,1
2114,22,15,3
9607,97,8,3
6134,62,35,4
6140,62,41,3
489,5,90,3
6574,66,75,4
4067,41,68,2
2249,23,50,2
1114,12,15,1
2692,27,93,1
6632,67,33,4
1970,20,71,4
5808,59,9,5
1718,18,19,4
5990,60,91,1
2467,25,68,1
1835,19,36,3
4280,43,81,5
2256,23,57,3
5012,51,13,5
5810,59,11,1
8328,84,29,1
959,10,60,3
6468,65,69,4
1509,16,10,4
839,9,40,2
7862,79,63,1
2090,21,91,1
4773,48,74,5
8819,89,20,5
5868,59,69,3
1405,15,6,3
5645,57,46,5
4558,46,59,2
6459,65,60,4
2288,23,89,2
6997,70,98,5
3228,33,29,2
9854,99,55,2
8496,85,97,3
7159,72,60,4
4606,47,7,4
838,9,39,1
948,10,49,3
6927,70,28,4
2063,21,64,3
2205,23,6,2
9479,95,80,3
4623,47,24,4
5757,58,58,2
7946,80,47,5
545,6,46,1
692,7,93,3
1199,12,100,4
9843,99,44,1
2926,30,27,1
1684,17,85,2
5306,54,7,1
7261,73,62,5
2820,29,21,2
4498,45,99,5
7550,76,51,5
3625,37,26,1
4485,45,86,5
7230,73,31,3
5315,54,16,4
6260,63,61,1
1003,11,4,3
3386,34,87,3
3523,36,24,5
2108,22,9,3
7110,72,11,2
2319,24,20,5
3961,40,62,2
679,7,80,5
7577,76,78,2
7336,74,37,1
2463,25,64,2
2293,23,94,5
6313,64,14,3
5358,54,59,4
3152,32,53,4
5660,57,61,4
8362,84,63,5
3276,33,77,5
4119,42,20,2
7122,72,23,1
4824,49,25,4
9741,98,42,2
509,6,10,3
8860,89,61,1
2459,25,60,3
3113,32,14,4
7549,76,50,4
8601,87,2,4
2789,28,90,2
7609,77,10,1
2269,23,70,4
5733,58,34,1
3451,35,52,5
9038,91,39,1
2816,29,17,5
6142,62,43,5
4146,42,47,1
2260,23,61,5
5152,52,53,3
5187,52,88,4
2909,30,10,5
9627,97,28,2
1938,20,39,1
2821,29,22,5
4033,41,34,4
3172,32,73,1
9836,99,37,2
9611,97,12,3
126,2,27,5
1155,12,56,3
1581,16,82,5
4559,46,60,2
9920,100,21,3
5836,59,37,1
3406,35,7,4
7022,71,23,5
365,4,66,1
5354,54,55,1
2034,21,35,3
638,7,39,4
2322,24,23,2
5211,53,12,3
5989,60,90,2
5398,54,99,5
2366,24,67,1
6661,67,62,2
3882,39,83,4
3708,38,9,5
5338,54,39,3
8703,88,4,4
1314,14,15,3
782,8,83,4
9201,93,2,3
2577,26,78,4
4188,42,89,4
8808,89,9,3
6464,65,65,1
7262,73,63,4
7471,75,72,3
1112,12,13,1
9528,96,29,4
2025,21,26,5
3856,39,57,1
2574,26,75,2
8418,85,19,4
6577,66,78,4
7627,77,28,5
6721,68,22,2
9470,95,71,3
9517,96,18,5
9669,97,70,1
4069,41,70,2
7530,76,31,3
5028,51,29,4
4050,41,51,1
9236,93,37,5
2850,29,51,4
3843,39,44,2
8949,90,50,1
7272,73,73,1
2278,23,79,1
3071,31,72,5
4568,46,69,2
4402,45,3,5
5639,57,40,3
5883,59,84,5
628,7,29,1
8335,84,36,1
1611,17,12,4
8481,85,82,4
6874,69,75,2
514,6,15,4
4123,42,24,2
5621,57,22,2
4383,44,84,3
577,6,78,5
539,6,40,2
2951,30,52,1
1432,15,33,5
7489,75,90,4
5718,58,19,3
4936,50,37,4
9775,98,76,5
1187,12,88,5
7915,80,16,5
2684,27,85,2
3495,35,96,5
8961,90,62,4
7301,74,2,5
5866,59,67,1
2126,22,27,5
5190,52,91,1
9795,98,96,2
2530,26,31,3
689,7,90,2
746,8,47,1
3273,33,74,2
492,5,93,3
6424,65,25,2
8277,83,78,4
5133,52,34,5
5684,57,85,1
5194,52,95,3
7593,76,94,4
4255,43,56,3
9555,96,56,3
9453,95,54,4
9730,98,31,5
2170,22,71,3
5793,58,94,2
2020,21,21,5
8210,83,11,4
2824,29,25,4
6578,66,79,4
6856,69,57,1
7434,75,35,1
1489,15,90,2
128,2,29,3
3516,36,17,2
8525,86,26,5
9533,96,34,2
8398,84,99,5
4898,49,99,5
4622,47,23,5
1341,14,42,5
8191,82,92,1
5997,60,98,4
5774,58,75,5
1521,16,22,1
1020,11,21,3
8442,85,43,4
3459,35,60,4
3847,39,48,1
9883,99,84,3
1650,17,51,5
6849,69,50,2
9162,92,63,1
3067,31,68,5
4336,44,37,4
4364,44,65,5
1956,20,57,2
6258,63,59,4
4988,50,89,1
3985,40,86,4
7479,75,80,4
5542,56,43,3
4395,44,96,1
1939,20,40,2
9972,100,73,2
5378,54,79,4
9852,99,53,1
9110,92,11,2
3872,39,73,5
8044,81,45,3
416,5,17,5
2095,21,96,1
7454,75,55,4
8327,84,28,5
2072,21,73,3
2781,28,82,4
8616,87,17,1
3749,38,50,1
725,8,26,1
5062,51,63,5
8704,88,5,1
7965,80,66,4
4015,41,16,4
3381,34,82,1
2752,28,53,5
2689,27,90,4
7055,71,56,3
5417,55,18,2
8491,85,92,4
3118,32,19,3
7623,77,24,2
4686,47,87,1
6748,68,49,2
7391,74,92,1
801,9,2,4
2050,21,51,1
2573,26,74,1
4049,41,50,3
4367,44,68,5
1342,14,43,2
3105,32,6,4
7245,73,46,2
1269,13,70,4
898,9,99,1
208,3,9,1
5614,57,15,3
7148,72,49,1
6081,61,82,4
2513,26,14,1
4202,43,3,3
4878,49,79,1
9395,94,96,2
2768,28,69,1
2651,27,52,3
7642,77,43,5
1015,11,16,1
7524,76,25,3
4218,43,19,1
235,3,36,5
9978,100,79,3
3517,36,18,4
2096,21,97,2
2826,29,27,3
3291,33,92,5
52,1,53,3
2743,28,44,5
6619,67,20,5
5469,55,70,4
8099,81,100,2
555,6,56,3
1445,15,46,1
8348,84,49,2
5867,59,68,3
4787,48,88,5
3884,39,85,3
9475,95,76,2
4419,45,20,4
9824,99,25,2
7024,71,25,1
5975,60,76,1
4199,42,100,2
6406,65,7,3
6903,70,4,2
6964,70,65,2
268,3,69,2
2037,21,38,3
4424,45,25,1
6593,66,94,4
7975,80,76,5
3267,33,68,2
2460,25,61,4
1181,12,82,2
6185,62,86,1
6277,63,78,2
9578,96,79,3
7919,80,20,5
8876,89,77,2
5216,53,17,5
517,6,18,5
8820,89,21,1
6205,63,6,4
4518,46,19,1
9733,98,34,4
7773,78,74,3
5720,58,21,5
1588,16,89,5
1983,20,84,5
3446,35,47,2
7408,75,9,1
1789,18,90,5
5296,53,97,1
3849,39,50,3
4288,43,89,3
5996,60,97,1
482,5,83,1
3437,35,38,4
8355,84,56,4
4982,50,83,3
3569,36,70,3
3603,37,4,2
7864,79,65,4
9783,98,84,4
8056,81,57,4
9083,91,84,4
6869,69,70,3
8477,85,78,5
1164,12,65,1
8875,89,76,4
2338,24,39,5
4,1,5,5
7596,76,97,2
2042,21,43,5
2207,23,8,5
1531,16,32,3
5548,56,49,5
6180,62,81,4
6230,63,31,2
673,7,74,3
2939,30,40,3
921,10,22,5
5934,60,35,5
2812,29,13,2
8567,86,68,5
4319,44,20,3
1102,12,3,2
419,5,20,1
1496,15,97,2
1711,18,12,4
567,6,68,5
4986,50,87,1
8183,82,84,2
3888,39,89,5
8832,89,33,2
6394,64,95,1
8369,84,70,2
9975,100,76,4
9321,94,22,5
2853,29,54,5
5075,51,76,4
6484,65,85,1
5482,55,83,5
3751,38,52,2
466,5,67,2
1653,17,54,1
6565,66,66,3
8347,84,48,5
4813,49,14,3
4814,49,15,1
4507,46,8,2
4278,43,79,4
7143,72,44,4
3342,34,43,5
6761,68,62,1
4662,47,63,4
4108,42,9,1
2312,24,13,1
8584,86,85,2
9561,96,62,5
7061,71,62,2
2661,27,62,3
4737,48,38,1
6098,61,99,1
9227,93,28,1
5044,51,45,3
370,4,71,3
8776,88,77,2
1984,20,85,5
1296,13,97,3
2995,30,96,4
3797,38,98,3
5834,59,35,4
4416,45,17,3
6408,65,9,4
9944,100,45,5
8117,82,18,1
5033,51,34,5
8559,86,60,1
1076,11,77,4
3778,38,79,4
8861,89,62,2
6131,62,32,3
1276,13,77,2
7244,73,45,4
6297,63,98,5
3326,34,27,4
889,9,90,2
6088,61,89,5
9632,97,33,3
1974,20,75,2
3014,31,15,3
8826,89,27,3
9323,94,24,5
5710,58,11,3
5650,57,51,5
8647,87,48,2
9255,93,56,2
4665,47,66,4
7610,77,11,2
8158,82,59,4
2354,24,55,5
9873,99,74,1
6149,62,50,1
2714,28,15,5
2599,26,100,2
8026,81,27,1
8459,85,60,4
9398,94,99,1
1508,16,9,3
6692,67,93,1
9100,92,1,5
1444,15,45,4
623,7,24,3
3283,33,84,3
2987,30,88,4
64,1,65,2
6975,70,76,4
5518,56,19,2
6673,67,74,3
361,4,62,3
9445,95,46,4
1551,16,52,4
1026,11,27,5
8767,88,68,2
8050,81,51,4
2483,25,84,5
1955,20,56,4
8274,83,75,4
6116,62,17,5
1391,14,92,2
9890,99,91,2
8846,89,47,2
6970,70,71,3
2952,30,53,4
5551,56,52,4
348,4,49,5
5977,60,78,3
8320,84,21,2
3302,34,3,3
3265,33,66,3
9797,98,98,3
5442,55,43,3
3629,37,30,3
2695,27,96,4
1507,16,8,4
3807,39,8,1
456,5,57,1
956,10,57,5
1235,13,36,5
4494,45,95,1
2088,21,89,5
9158,92,59,4
2518,26,19,4
9007,91,8,1
6389,64,90,3
9094,91,95,3
9046,91,47,5
2048,21,49,1
3344,34,45,5
8780,88,81,2
3369,34,70,5
5917,60,18,1
3528,36,29,4
1842,19,43,4
9362,94,63,3
7960,80,61,5
2643,27,44,4
6808,69,9,4
3509,36,10,1
7756,78,57,4
4176,42,77,5
3282,33,83,2
3087,31,88,4
8461,85,62,3
4259,43,60,3
5665,57,66,5
1512,16,13,2
2383,24,84,4
6483,65,84,1
5137,52,38,1
4935,50,36,4
1977,20,78,5
7935,80,36,5
1607,17,8,3
2091,21,92,3
8479,85,80,3
423,5,24,4
274,3,75,5
1933,20,34,1
8952,90,53,1
498,5,99,4
4809,49,10,5
7791,78,92,4
630,7,31,5
4695,47,96,3
8378,84,79,5
3678,37,79,4
6508,66,9,2
7991,80,92,5
8912,90,13,2
1485,15,86,5
8438,85,39,5
5416,55,17,3
3904,40,5,2
477,5,78,5
9898,99,99,1
2685,27,86,1
4522,46,23,1
8546,86,47,3
3054,31,55,1
7679,77,80,1
1010,11,11,4
663,7,64,3
5690,57,91,5
513,6,14,1
7981,80,82,2
8748,88,49,1
1734,18,35,1
5210,53,11,1
4450,45,51,2
6009,61,10,4
8423,85,24,2
4672,47,73,4
4757,48,58,1
2255,23,56,5
16,1,17,5
2590,26,91,2
4711,48,12,1
5380,54,81,2
4575,46,76,4
7582,76,83,5
4075,41,76,3
9156,92,57,5
5400,55,1,5
9166,92,67,3
9694,97,95,1
4960,50,61,2
9017,91,18,2
4526,46,27,4
5425,55,26,3
9011,91,12,5
1832,19,33,2
5969,60,70,5
9516,96,17,2
1602,17,3,5
7469,75,70,4
2852,29,53,1
3572,36,73,2
7047,71,48,1
6553,66,54,5
4965,50,66,4
6358,64,59,4
1740,18,41,4
9396,94,97,4
8586,86,87,3
902,10,3,1
2719,28,20,1
9200,93,1,5
9971,100,72,2
6923,70,24,1
4149,42,50,3
8034,81,35,5
9985,100,86,4
1058,11,59,2
5666,57,67,4
627,7,28,3
3266,33,67,4
5215,53,16,4
7451,75,52,2
535,6,36,1
2733,28,34,5
8301,84,2,4
3480,35,81,3
7291,73,92,2
6575,66,76,3
9808,99,9,2
656,7,57,3
3226,33,27,4
6972,70,73,5
7009,71,10,1
3908,40,9,5
5739,58,40,2
9155,92,56,2
6666,67,67,3
6191,62,92,2
8597,86,98,4
6043,61,44,1
7501,76,2,5
401,5,2,4
6552,66,53,1
2992,30,93,5
5976,60,77,5
9331,94,32,1
9603,97,4,2
7388,74,89,3
9735,98,36,4
7527,76,28,3
8486,85,87,4
7394,74,95,4
450,5,51,5
2596,26,97,2
4160,42,61,2
1797,18,98,3
5504,56,5,4
1812,19,13,1
6341,64,42,1
4234,43,35,3
883,9,84,2
2375,24,76,1
1958,20,59,4
2602,27,3,1
378,4,79,2
5831,59,32,2
4206,43,7,1
5537,56,38,1
3317,34,18,1
4521,46,22,1
3484,35,85,1
4480,45,81,3
4697,47,98,3
9802,99,3,5
5096,51,97,1
3337,34,38,2
2795,28,96,4
8526,86,27,2
2680,27,81,5
5505,56,6,2
802,9,3,5
7686,77,87,5
9667,97,68,3
1997,20,98,3
5882,59,83,1
476,5,77,5
6883,69,84,4
6094,61,95,3
1756,18,57,2
609,7,10,3
3263,33,64,5
8654,87,55,5
4664,47,65,3
1335,14,36,5
1280,13,81,2
3487,35,88,4
172,2,73,2
7726,78,27,1
753,8,54,4
5636,57,37,1
3331,34,32,5
8692,87,93,1
6744,68,45,3
8778,88,79,1
6403,65,4,4
4148,42,49,5
4252,43,53,5
9458,95,59,5
7762,78,63,1
2872,29,73,4
3398,34,99,3
4359,44,60,1
3515,36,16,1
1359,14,60,4
6303,64,4,4
236,3,37,3
6525,66,26,2
5857,59,58,4
1222,13,23,5
9866,99,67,4
9829,99,30,2
8599,86,100,4
5472,55,73,2
7031,71,32,2
8941,90,42,2
3787,38,88,2
591,6,92,5
6720,68,21,3
9300,94,1,1
5479,55,80,4
9744,98,45,3
405,5,6,2
7681,77,82,1
7267,73,68,5
110,2,11,3
3155,32,56,1
3316,34,17,4
7316,74,17,3
4649,47,50,3
4136,42,37,4
1794,18,95,5
4534,46,35,1
6626,67,27,2
275,3,76,3
605,7,6,4
2609,27,10,4
8697,87,98,2
6129,62,30,4
6144,62,45,4
8426,85,27,4
1925,20,26,4
404,5,5,4
1095,11,96,5
536,6,37,3
9976,100,77,3
3271,33,72,5
9522,96,23,5
2385,24,86,2
1808,19,9,5
3426,35,27,3
4656,47,57,4
4517,46,18,3
7380,74,81,3
1220,13,21,5
1048,11,49,5
9461,95,62,5
1993,20,94,2
2158,22,59,4
5869,59,70,4
8713,88,14,1
8556,86,57,4
3726,38,27,4
6416,65,17,1
1798,18,99,2
9960,100,61,1
3738,38,39,2
7417,75,18,4
4822,49,23,5
8674,87,75,3
6279,63,80,2
3633,37,34,2
3161,32,62,4
7345,74,46,3
8753,88,54,4
5256,53,57,3
7419,75,20,1
5110,52,11,3
9287,93,88,1
4831,49,32,1
7722,78,23,5
4900,50,1,5
5965,60,66,2
3864,39,65,2
8083,81,84,1
6197,62,98,5
8112,82,13,1
5794,58,95,5
9729,98,30,5
5440,55,41,3
5097,51,98,5
433,5,34,5
4071,41,72,4
7306,74,7,2
5198,52,99,5
4794,48,95,2
7457,75,58,1
8046,81,47,1
3229,33,30,4
7645,77,46,1
1665,17,66,2
7842,79,43,3
1746,18,47,5
6945,70,46,5
7195,72,96,1
1186,12,87,5
967,10,68,2
830,9,31,3
6320,64,21,4
4355,44,56,4
6756,68,57,5
9452,95,53,3
1544,16,45,1
6497,65,98,5
5207,53,8,4
7036,71,37,3
9652,97,53,3
9554,96,55,3
4844,49,45,5
7141,72,42,4
7941,80,42,1
468,5,69,2
2032,21,33,1
4051,41,52,2
6101,62,2,4
5100,52,1,1
5849,59,50,5
4375,44,76,5
6027,61,28,3
1504,16,5,4
2712,28,13,4
2008,21,9,5
2932,30,33,3
9080,91,81,4
4323,44,24,1
765,8,66,4
2847,29,48,5
6503,66,4,3
3005,31,6,2
4387,44,88,1
3542,36,43,2
2897,29,98,1
1463,15,64,5
2994,30,95,4
3156,32,57,3
7559,76,60,4
5116,52,17,1
2830,29,31,2
8639,87,40,3
554,6,55,4
3001,31,2,5
3081,31,82,4
1454,15,55,5
7510,76,11,2
9513,96,14,1
7748,78,49,5
3753,38,54,4
3140,32,41,2
9361,94,62,1
1303,14,4,4
724,8,25,5
1271,13,72,3
5954,60,55,4
4548,46,49,2
3492,35,93,1
9283,93,84,2
62,1,63,3
7188,72,89,5
8551,86,52,3
4324,44,25,5
8113,82,14,3
8955,90,56,5
5927,60,28,4
6250,63,51,2
4841,49,42,1
3915,40,16,2
5145,52,46,5
6780,68,81,4
6356,64,57,3
7475,75,76,5
2089,21,90,5
3095,31,96,2
4974,50,75,2
3268,33,69,4
9469,95,70,2
8075,81,76,3
6138,62,39,5
2301,24,2,4
660,7,61,5
2279,23,80,3
3186,32,87,4
5730,58,31,3
2402,25,3,2
2765,28,66,5
4309,44,10,1
5581,56,82,5
8850,89,51,3
7079,71,80,5
4265,43,66,1
1041,11,42,5
5449,55,50,5
5209,53,10,3
3424,35,25,3
747,8,48,5
437,5,38,4
8035,81,36,3
6326,64,27,2
4463,45,64,4
4576,46,77,5
1547,16,48,1
245,3,46,5
5817,59,18,4
3704,38,5,5
1557,16,58,2
9125,92,26,4
6768,68,69,3
3735,38,36,3
3164,32,65,3
3684,37,85,1
870,9,71,4
9295,93,96,3
3038,31,39,1
2007,21,8,5
7084,71,85,5
366,4,67,2
6308,64,9,1
9909,100,10,2
6370,64,71,2
6388,64,89,1
2801,29,2,1
4744,48,45,2
1394,14,95,2
8752,88,53,1
8302,84,3,5
7994,80,95,1
4412,45,13,2
453,5,54,5
2615,27,16,5
3997,40,98,3
3878,39,79,5
6339,64,40,5
9764,98,65,5
4276,43,77,2
6836,69,37,5
1535,16,36,2
2333,24,34,2
4886,49,87,1
7201,73,2,1
500,6,1,5
2756,28,57,3
5156,52,57,1
6822,69,23,1
5689,57,90,5
7785,78,86,1
2767,28,68,1
6618,67,19,2
654,7,55,3
1858,19,59,3
4788,48,89,4
5837,59,38,4
5139,52,40,5
1007,11,8,4
1002,11,3,3
3887,39,88,5
31,1,32,5
8024,81,25,1
5534,56,35,1
2162,22,63,5
764,8,65,3
9722,98,23,2
3959,40,60,3
1987,20,88,1
6955,70,56,1
2268,23,69,1
1116,12,17,2
2003,21,4,4
3413,35,14,4
1556,16,57,2
3645,37,46,5
8130,82,31,4
6060,61,61,4
472,5,73,4
634,7,35,5
6041,61,42,4
8615,87,16,2
8561,86,62,5
2972,30,73,5
7059,71,60,5
5197,52,98,4
3571,36,72,2
2070,21,71,4
9624,97,25,5
5550,56,51,2
594,6,95,5
4776,48,77,3
3252,33,53,4
8360,84,61,1
8702,88,3,4
4880,49,81,5
1679,17,80,4
8495,85,96,1
1909,20,10,1
6442,65,43,2
869,9,70,2
9650,97,51,3
6105,62,6,2
8960,90,61,3
3361,34,62,3
6683,67,84,4
2723,28,24,2
8366,84,67,3
2296,23,97,1
9889,99,90,2
925,10,26,2
9720,98,21,4
3894,39,95,4
6023,61,24,1
8758,88,59,2
6954,70,55,5
3170,32,71,2
6136,62,37,1
5956,60,57,5
5800,59,1,5
2582,26,83,2
1192,12,93,1
1263,13,64,3
8267,83,68,5
1063,11,64,2
2231,23,32,4
9204,93,5,5
2392,24,93,3
1671,17,72,1
2491,25,92,3
4693,47,94,4
9882,99,83,5
7665,77,66,2
4876,49,77,3
9276,93,77,5
9288,93,89,4
5829,59,30,2
9536,96,37,2
3729,38,30,5
8964,90,65,4
5396,54,97,3
1000,11,1,2
5366,54,67,3
3206,33,7,1
5847,59,48,4
2548,26,49,1
8801,89,2,5
2116,22,17,2
3240,33,41,1
1004,11,5,2
5649,57,50,2
4102,42,3,3
8759,88,60,5
403,5,4,5
3194,32,95,4
1781,18,82,2
7667,77,68,1
1467,15,68,2
9770,98,71,1
5713,58,14,3
1333,14,34,5
4316,44,17,4
796,8,97,1
6321,64,22,1
3950,40,51,4
8435,85,36,3
9093,91,94,3
4138,42,39,2
3243,33,44,5
4311,44,12,4
5959,60,60,1
2076,21,77,1
7175,72,76,4
8632,87,33,4
915,10,16,4
2605,27,6,1
7418,75,19,2
9286,93,87,2
3458,35,59,3
4833,49,34,4
5988,60,89,5
6887,69,88,5
6378,64,79,1
5252,53,53,5
3022,31,23,5
2802,29,3,3
995,10,96,3
7741,78,42,2
9159,92,60,1
3948,40,49,1
1701,18,2,3
2822,29,23,5
4396,44,97,1
5860,59,61,1
933,10,34,1
4789,48,90,5
9737,98,38,4
7369,74,70,2
810,9,11,5
3395,34,96,2
4197,42,98,1
5311,54,12,4
2855,29,56,1
1668,17,69,4
9274,93,75,1
73,1,74,1
752,8,53,4
9807,99,8,5
5310,54,11,1
5079,51,80,5
3330,34,31,3
7010,71,11,3
4958,50,59,3
46,1,47,3
7004,71,5,1
9103,92,4,3
5806,59,7,1
7978,80,79,4
9499,95,100,5
1387,14,88,2
4469,45,70,3
8088,81,89,5
2622,27,23,5
6030,61,31,3
9009,91,10,2
1866,19,67,1
9761,98,62,2
7086,71,87,5
2633,27,34,5
9327,94,28,5
9075,91,76,5
1490,15,91,1
2160,22,61,5
5264,53,65,2
8914,90,15,3
7037,71,38,1
750,8,51,1
9338,94,39,2
4490,45,91,4
7146,72,47,2
1395,14,96,2
9837,99,38,4
381,4,82,3
5251,53,52,1
3300,34,1,5
6018,61,19,4
1865,19,66,3
9617,97,18,2
8354,84,55,5
988,10,89,3
866,9,67,5
6817,69,18,1
3231,33,32,4
1606,17,7,5
1920,20,21,4
9485,95,86,5
229,3,30,4
2433,25,34,3
2412,25,13,3
205,3,6,2
218,3,19,4
4802,49,3,5
2488,25,89,2
410,5,11,1
7843,79,44,4
3648,37,49,2
8460,85,61,5
4401,45,2,4
9114,92,15,4
8859,89,60,1
9189,92,90,3
7334,74,35,4
8100,82,1,1
9376,94,77,5
5648,57,49,5
6996,70,97,4
6032,61,33,5
8889,89,90,1
2275,23,76,4
2930,30,31,2
1123,12,24,1
3338,34,39,4
5370,54,71,2
1178,12,79,3
7220,73,21,5
6732,68,33,3
6743,68,44,3
7911,80,12,5
8629,87,30,1
8067,81,68,1
3877,39,78,4
1818,19,19,1
3203,33,4,5
6348,64,49,4
5001,51,2,3
6429,65,30,1
3812,39,13,2
4918,50,19,4
1609,17,10,2
5301,54,2,5
5754,58,55,5
